isTrueMatch,isPredictedMatch,matchConfidence,normalizedScore
false,false,0.9998384394113348,1.615605886652327E-4
false,false,0.9999174764026473,8.252359735272385E-5
false,false,0.9999023843393975,9.761566060251248E-5
false,false,0.9917484014309145,0.008251598569085528
false,false,0.9992606388161384,7.393611838616421E-4
false,false,0.8848377712685633,0.11516222873143667
false,false,0.9999230791182296,7.692088177035927E-5
true,true,0.9996626798241964,0.9996626798241964
false,false,0.9682313833833391,0.03176861661666086
true,true,0.9992706711606868,0.9992706711606868
false,false,0.9998452333839402,1.5476661605984265E-4
false,false,0.9990673639986947,9.326360013053314E-4
true,true,0.9999905578036651,0.9999905578036651
false,false,0.9985220570197839,0.0014779429802160848
false,false,0.999655356825362,3.446431746380041E-4
true,true,0.9999937590693304,0.9999937590693304
true,true,0.9996094860399789,0.9996094860399789
false,false,0.9997626418820935,2.373581179064832E-4
true,true,0.9998849826445428,0.9998849826445428
true,false,0.9994776449957578,5.223550042422476E-4
false,false,0.9988004510214104,0.0011995489785896485
false,false,0.9998427965475112,1.5720345248881884E-4
false,false,0.9997418518547577,2.5814814524227625E-4
true,true,0.9996999700335061,0.9996999700335061
false,false,0.9998785182471942,1.2148175280579654E-4
false,false,0.9999203269901393,7.967300986067016E-5
false,false,0.9998780428390438,1.2195716095619868E-4
true,true,0.9986541395987028,0.9986541395987028
false,false,0.9998876467193616,1.1235328063841088E-4
false,false,0.9991911926151275,8.088073848725452E-4
false,false,0.9997690427337029,2.3095726629707158E-4
true,true,0.9999959705433982,0.9999959705433982
true,true,0.9999795370671701,0.9999795370671701
false,false,0.9998977001452737,1.0229985472631764E-4
true,false,0.9913390687718211,0.008660931228178903
true,true,0.9989119348833629,0.9989119348833629
false,false,0.9996958411484737,3.0415885152634825E-4
false,false,0.9438672242987702,0.056132775701229765
false,false,0.9936240646266152,0.006375935373384767
true,true,0.9999960945162606,0.9999960945162606
false,false,0.9998253136454223,1.7468635457773551E-4
true,true,0.9999905578036651,0.9999905578036651
false,false,0.9995907525535064,4.092474464936213E-4
false,false,0.9998761225311249,1.2387746887509987E-4
false,false,0.9998409437777,1.5905622229994698E-4
false,false,0.9997473374665389,2.526625334611232E-4
false,false,0.9838781747712152,0.016121825228784803
false,false,0.9994827186660279,5.172813339721083E-4
false,false,0.9998111216963159,1.8887830368408132E-4
false,false,0.9956769131505411,0.004323086849458924
false,false,0.9997809039566221,2.1909604337788657E-4
true,true,0.9999959862526986,0.9999959862526986
false,false,0.9998511615174267,1.4883848257329912E-4
false,false,0.9995149916743961,4.850083256039417E-4
false,false,0.999649931385023,3.5006861497699493E-4
false,false,0.9998365352975463,1.6346470245365285E-4
false,false,0.999656029068324,3.4397093167604087E-4
false,false,0.9998352534392116,1.647465607883536E-4
false,false,0.995898070742133,0.00410192925786701
false,false,0.9994515207611328,5.484792388672499E-4
false,false,0.996954425867497,0.0030455741325029484
false,false,0.9907499032638556,0.009250096736144409
false,false,0.9986168825762602,0.0013831174237397548
false,false,0.9993976458735049,6.023541264951193E-4
true,true,0.9999864217977704,0.9999864217977704
true,true,0.9999961249088583,0.9999961249088583
true,true,0.9996192728855935,0.9996192728855935
true,true,0.9999959862526986,0.9999959862526986
false,false,0.9998358956197805,1.6410438021952078E-4
true,true,0.9995843105229774,0.9995843105229774
false,false,0.9972262172089155,0.0027737827910845336
false,false,0.9996730546818314,3.2694531816857E-4
false,false,0.9997423554285194,2.576445714805864E-4
false,false,0.9999057561982988,9.424380170119928E-5
true,true,0.9990452682889194,0.9990452682889194
false,false,0.9997570144642507,2.4298553574930715E-4
false,false,0.9998676181344026,1.323818655973863E-4
true,true,0.9999962733607158,0.9999962733607158
true,true,0.9999957606389223,0.9999957606389223
false,false,0.9990053349742581,9.946650257418588E-4
false,false,0.9998612658774209,1.3873412257914275E-4
false,false,0.999862345366311,1.3765463368897723E-4
false,false,0.9986141822825445,0.0013858177174554953
false,false,0.9993371901455477,6.628098544523287E-4
false,false,0.9998607229630437,1.392770369562646E-4
false,false,0.9995851212876298,4.148787123702258E-4
true,true,0.9996177833313495,0.9996177833313495
false,false,0.9997933701751165,2.0662982488350856E-4
false,false,0.9998872070306531,1.1279296934685323E-4
false,false,0.9998293595599532,1.7064044004677648E-4
false,false,0.9998403213486516,1.5967865134836057E-4
false,false,0.9999075788699624,9.2421130037601E-5
false,false,0.9997142639361463,2.857360638537365E-4
false,false,0.9833908791605024,0.016609120839497615
true,true,0.9998746624857439,0.9998746624857439
false,false,0.9970934874985017,0.002906512501498315
true,true,0.9999960174878032,0.9999960174878032
false,false,0.9052804374665036,0.09471956253349645
false,false,0.9998681341743286,1.318658256713734E-4
false,false,0.9997497922509669,2.502077490330601E-4
false,false,0.9079263296056088,0.09207367039439118
false,false,0.999788471126539,2.115288734609866E-4
true,true,0.9999859907854023,0.9999859907854023
false,false,0.9138688869844004,0.08613111301559961
true,true,0.9987696417179502,0.9987696417179502
true,true,0.9996338529718882,0.9996338529718882
true,true,0.9999960638852927,0.9999960638852927
true,true,0.9991959140643706,0.9991959140643706
false,false,0.9999283014799248,7.169852007515853E-5
false,false,0.9998996786050758,1.0032139492421877E-4
true,true,0.9995669138136131,0.9995669138136131
false,false,0.9998517416976498,1.4825830235021265E-4
false,false,0.9997663209187122,2.3367908128779646E-4
false,false,0.9998384394113348,1.615605886652327E-4
true,true,0.9990053349742581,0.9990053349742581
false,false,0.9999161769540175,8.382304598253398E-5
false,false,0.999237186875895,7.628131241049774E-4
true,true,0.9988327690418818,0.9988327690418818
false,false,0.9998336369736804,1.6636302631956035E-4
true,true,0.9995907525535064,0.9995907525535064
false,false,0.9998125912834707,1.8740871652933588E-4
true,true,0.9999888743925114,0.9999888743925114
false,false,0.9995479076431008,4.5209235689924743E-4
false,false,0.9997502803391382,2.497196608618468E-4
true,true,0.9999932519484103,0.9999932519484103
false,false,0.9996824912113433,3.175087886566619E-4
false,false,0.9939847375745066,0.0060152624254934395
false,false,0.9998655337036844,1.3446629631563844E-4
false,false,0.9998390691750134,1.6093082498658262E-4
false,false,0.9979251331010005,0.0020748668989994945
false,false,0.9997398277005268,2.6017229947317144E-4
false,false,0.9997735088398445,2.264911601554953E-4
false,false,0.9989556140581078,0.0010443859418921564
true,true,0.9999827684272482,0.9999827684272482
false,false,0.9998701782990571,1.2982170094288925E-4
false,false,0.41724179850611043,0.5827582014938896
false,false,0.9896117838248066,0.010388216175193365
false,false,0.9998849826445428,1.1501735545715874E-4
true,true,0.9999959547726149,0.9999959547726149
