isTrueMatch,isPredictedMatch,matchConfidence,normalizedScore
false,false,0.999992383273447,7.61672655302803E-6
true,true,0.9997757094090327,0.9997757094090327
true,true,0.9999678076655029,0.9999678076655029
true,true,0.9999670442714496,0.9999670442714496
false,false,0.7951018236083517,0.2048981763916483
true,true,0.9999426124047858,0.9999426124047858
false,false,0.9999920798599577,7.920140042250168E-6
true,true,0.9997584337017132,0.9997584337017132
false,false,0.9999956601058084,4.33989419157399E-6
false,false,0.9999921414944921,7.858505507885027E-6
false,false,0.9775429470705839,0.022457052929416133
false,false,0.9956769131505411,0.004323086849458924
false,false,0.9987720394683121,0.0012279605316879438
true,true,0.9998346087460476,0.9998346087460476
false,false,0.9990800164623888,9.199835376112464E-4
false,false,0.9999926750635213,7.324936478703137E-6
true,false,0.95154903952973,0.04845096047026998
false,false,0.9997069181832212,2.930818167787841E-4
true,true,0.9998977001452737,0.9998977001452737
false,true,0.9823216508945941,0.9823216508945941
false,false,0.9999926463947411,7.353605258941798E-6
false,false,0.9999950822584514,4.917741548648991E-6
true,true,0.9999796168429584,0.9999796168429584
true,true,0.999928580986001,0.999928580986001
true,true,0.9999497493839737,0.9999497493839737
false,false,0.999995343974664,4.656025335947334E-6
false,false,0.9999135163550287,8.648364497132466E-5
true,true,0.9999443779372639,0.9999443779372639
true,true,0.9999257361871975,0.9999257361871975
false,false,0.9999948058311895,5.194168810507271E-6
false,false,0.9771973640319939,0.022802635968006135
false,false,0.9969425422723894,0.0030574577276105686
false,false,0.9969365831511966,0.003063416848803402
false,false,0.9710742821322725,0.028925717867727463
false,false,0.9652831163000887,0.03471688369991133
false,false,0.9999941828105029,5.8171894971037474E-6
false,false,0.9956684979794361,0.004331502020563871
false,false,0.9984572676379069,0.0015427323620931244
true,true,0.997765637580055,0.997765637580055
true,true,0.9999389114489835,0.9999389114489835
true,false,0.9486800575739395,0.05131994242606053
false,false,0.995198359174032,0.004801640825968012
false,true,0.7215470408358251,0.7215470408358251
false,false,0.9999942054894441,5.7945105559342736E-6
true,true,0.9999706884614402,0.9999706884614402
true,true,0.77278797213021,0.77278797213021
false,false,0.9999954161593156,4.583840684357909E-6
false,false,0.9999923235351786,7.676464821360085E-6
true,true,0.9999187557084926,0.9999187557084926
false,false,0.9999950822584514,4.917741548648991E-6
true,false,0.997617238048334,0.0023827619516659793
false,false,0.9999943397183773,5.660281622743568E-6
true,true,0.9999772609987096,0.9999772609987096
false,false,0.9758315564094945,0.024168443590505517
true,true,0.9999639464348387,0.9999639464348387
false,false,0.994910081909796,0.005089918090203982
