dataset,isInStrictBlockingDecay,isInStrictBlockingNoDecay,isSemanticRoleMatch,compatibilityPercentageDecay,compatibilityPercentageNoDecay
education,false,false,false,0.7011494252873564,0.5704022988505747
education,false,false,false,0.6350574712643678,0.2557471264367816
education,false,false,false,0.9295977011494253,0.728448275862069
education,true,true,false,1.0,1.0
education,false,false,false,0.6379310344827587,0.6379310344827587
education,false,false,false,0.9267241379310345,0.9195402298850575
education,true,false,false,1.0,0.9137931034482759
education,true,true,false,1.0,1.0
education,false,false,false,0.75,0.5646551724137931
education,true,false,false,1.0,0.7327586206896551
education,false,false,false,0.8462643678160919,0.3936781609195402
education,true,true,false,1.0,1.0
education,false,false,false,0.7011494252873564,0.7011494252873564
education,false,false,false,0.7083333333333334,0.7083333333333334
education,true,true,true,1.0,1.0
education,true,false,false,1.0,0.9468390804597702
education,false,false,false,0.764367816091954,0.764367816091954
education,false,false,false,0.9913793103448276,0.8031609195402298
education,true,true,false,1.0,1.0
education,true,true,false,1.0,1.0
education,false,false,false,0.7528735632183908,0.514367816091954
education,true,false,false,1.0,0.9209770114942529
education,false,false,false,0.7945402298850575,0.7945402298850575
education,false,false,false,0.9885057471264368,0.9885057471264368
education,true,true,false,1.0,1.0
education,false,false,false,0.8419540229885057,0.8390804597701149
education,true,false,false,1.0,0.8290229885057471
education,false,false,false,0.7830459770114943,0.7830459770114943
education,false,false,false,0.7744252873563219,0.39798850574712646
education,false,false,false,0.7873563218390804,0.7873563218390804
education,false,false,false,0.8706896551724138,0.34051724137931033
education,false,false,false,0.9181034482758621,0.5689655172413793
education,true,true,false,1.0,1.0
education,false,false,false,0.6795977011494253,0.6795977011494253
education,false,false,false,0.7485632183908046,0.7255747126436781
education,true,false,true,1.0,0.8879310344827587
education,true,true,false,1.0,1.0
education,true,true,false,1.0,1.0
education,true,false,false,1.0,0.8189655172413793
education,false,false,false,0.24281609195402298,0.22844827586206898
education,true,false,false,1.0,0.8692528735632183
education,true,false,false,1.0,0.8089080459770115
education,false,false,false,0.9123563218390804,0.9123563218390804
education,false,false,false,0.8002873563218391,0.603448275862069
education,false,false,false,0.6005747126436781,0.6005747126436781
education,true,true,false,1.0,1.0
education,false,false,false,0.9181034482758621,0.9181034482758621
education,false,false,false,0.8807471264367817,0.8807471264367817
education,false,false,false,0.7097701149425287,0.7097701149425287
education,false,false,false,0.9755747126436781,0.4224137931034483
education,false,false,false,0.7600574712643678,0.6379310344827587
education,false,false,false,0.9597701149425287,0.9597701149425287
education,true,false,false,1.0,0.9123563218390804
education,false,false,false,0.8333333333333334,0.3706896551724138
education,true,false,true,1.0,0.6293103448275862
education,false,false,false,0.8290229885057471,0.5316091954022989
education,false,false,false,0.8850574712643678,0.2988505747126437
education,false,false,false,0.7399425287356322,0.5086206896551724
education,false,false,false,0.5560344827586207,0.4166666666666667
education,false,false,false,0.646551724137931,0.646551724137931
education,false,false,false,0.5847701149425287,0.5847701149425287
education,false,false,false,0.4224137931034483,0.4224137931034483
education,false,false,false,0.6752873563218391,0.4166666666666667
education,false,false,false,0.8979885057471264,0.6853448275862069
education,false,false,false,0.7816091954022989,0.6479885057471264
education,false,false,false,0.8663793103448276,0.8663793103448276
education,false,false,false,0.8002873563218391,0.8002873563218391
education,true,true,false,1.0,1.0
education,true,false,false,1.0,0.8922413793103449
education,false,false,false,0.8836206896551724,0.8836206896551724
education,true,true,false,1.0,1.0
education,true,true,false,1.0,1.0
education,false,false,false,0.6379310344827587,0.5617816091954023
education,true,false,true,1.0,0.9640804597701149
education,false,false,false,0.5775862068965517,0.5704022988505747
education,true,false,false,1.0,0.9181034482758621
education,false,false,false,0.8491379310344828,0.8491379310344828
education,false,false,false,0.5301724137931034,0.44971264367816094
education,false,false,false,0.7485632183908046,0.7485632183908046
education,false,false,false,0.771551724137931,0.5488505747126436
education,true,true,false,1.0,1.0
education,true,false,false,1.0,0.8376436781609196
education,true,true,false,1.0,1.0
education,false,false,false,0.7801724137931034,0.7413793103448276
education,false,false,false,0.8261494252873564,0.8261494252873564
education,true,false,false,1.0,0.8045977011494253
education,true,false,false,1.0,0.4281609195402299
education,false,false,false,0.6609195402298851,0.5804597701149425
education,false,false,false,0.7887931034482759,0.7887931034482759
education,false,false,false,0.6910919540229885,0.6910919540229885
education,true,false,false,1.0,0.9655172413793104
education,true,false,false,1.0,0.6494252873563219
education,true,true,false,1.0,1.0
education,false,false,false,0.39798850574712646,0.39798850574712646
education,false,false,false,0.6939655172413793,0.37787356321839083
education,false,false,false,0.9209770114942529,0.9195402298850575
education,true,false,false,1.0,0.8951149425287356
education,true,false,false,1.0,0.9511494252873564
education,false,false,true,0.8232758620689655,0.6810344827586207
education,true,false,false,1.0,0.7514367816091954
education,true,false,false,1.0,0.8577586206896551
education,true,true,false,1.0,1.0
education,true,true,false,1.0,1.0
education,true,true,true,1.0,1.0
education,false,false,false,0.9166666666666666,0.5732758620689655
education,false,false,false,0.6882183908045977,0.6882183908045977
education,false,false,false,0.7112068965517241,0.5876436781609196
education,false,false,false,0.35344827586206895,0.29022988505747127
education,false,false,false,0.7614942528735632,0.7600574712643678
education,false,false,false,0.9008620689655172,0.7931034482758621
education,true,true,false,1.0,1.0
education,true,true,false,1.0,1.0
education,false,false,false,0.8735632183908046,0.8735632183908046
education,false,false,false,0.7528735632183908,0.7528735632183908
education,false,false,false,0.8045977011494253,0.41810344827586204
education,true,false,false,1.0,0.9683908045977011
education,false,false,false,0.4870689655172414,0.4870689655172414
education,false,false,false,0.7112068965517241,0.7112068965517241
education,false,false,false,0.5919540229885057,0.3103448275862069
education,true,false,false,1.0,0.9626436781609196
education,true,true,true,1.0,1.0
education,false,false,false,0.7931034482758621,0.6221264367816092
education,true,false,false,1.0,0.6824712643678161
education,false,false,false,0.7816091954022989,0.4281609195402299
education,true,false,false,1.0,0.5977011494252874
education,true,false,false,1.0,0.8146551724137931
education,false,false,false,0.9396551724137931,0.7672413793103449
education,false,false,false,0.853448275862069,0.853448275862069
education,false,false,false,0.8448275862068966,0.8045977011494253
education,false,false,false,0.9497126436781609,0.75
education,false,false,false,0.7097701149425287,0.6594827586206896
education,false,false,false,0.6020114942528736,0.6020114942528736
education,false,false,false,0.5704022988505747,0.5258620689655172
education,false,false,false,0.889367816091954,0.6580459770114943
education,false,false,false,0.7859195402298851,0.7859195402298851
education,false,false,false,0.9511494252873564,0.6767241379310345
education,true,false,false,1.0,0.7327586206896551
education,false,false,false,0.7686781609195402,0.5704022988505747
education,false,false,false,0.7370689655172413,0.7198275862068966
education,false,false,false,0.9367816091954023,0.9137931034482759
education,false,false,false,0.9109195402298851,0.853448275862069
education,false,false,false,0.9798850574712644,0.8275862068965517
education,false,false,false,0.8936781609195402,0.8836206896551724
education,false,false,false,0.867816091954023,0.8261494252873564
education,false,false,false,0.5431034482758621,0.36637931034482757
education,false,false,false,0.8836206896551724,0.8836206896551724
education,true,false,false,1.0,0.9985632183908046
education,false,false,false,0.9770114942528736,0.9770114942528736
education,false,false,false,0.9008620689655172,0.28448275862068967
education,false,false,false,0.764367816091954,0.5732758620689655
education,false,false,false,0.7844827586206896,0.7844827586206896
education,false,false,false,0.985632183908046,0.25862068965517243
education,true,false,false,1.0,0.889367816091954
education,false,false,false,0.9727011494252874,0.9727011494252874
education,true,true,true,1.0,1.0
education,false,false,false,0.9942528735632183,0.6364942528735632
education,false,false,false,0.6278735632183908,0.5876436781609196
education,true,true,false,1.0,1.0
education,false,false,false,0.9899425287356322,0.9899425287356322
education,false,false,false,0.8146551724137931,0.8146551724137931
education,false,false,false,0.6695402298850575,0.632183908045977
education,false,false,false,0.8074712643678161,0.7126436781609196
education,false,false,false,0.5646551724137931,0.4209770114942529
education,false,false,false,0.9080459770114943,0.6264367816091954
