dataset,isInStrictBlockingDecay,isInStrictBlockingNoDecay,isSemanticRoleMatch,compatibilityPercentageDecay,compatibilityPercentageNoDecay
politics,false,false,false,0.9396551724137931,0.8864942528735632
politics,true,false,false,1.0,0.8735632183908046
politics,true,true,true,1.0,1.0
politics,true,true,false,1.0,1.0
politics,true,false,false,1.0,0.8419540229885057
politics,false,false,false,0.7758620689655172,0.4583333333333333
politics,true,true,false,1.0,1.0
politics,false,false,false,0.8936781609195402,0.5804597701149425
politics,false,false,false,0.8951149425287356,0.625
politics,false,false,false,0.7025862068965517,0.40086206896551724
politics,true,false,false,1.0,0.8477011494252874
politics,false,false,false,0.8333333333333334,0.5804597701149425
politics,false,false,false,0.8204022988505747,0.6839080459770115
politics,false,false,false,0.9899425287356322,0.9899425287356322
politics,false,false,false,0.9238505747126436,0.8793103448275862
politics,true,true,false,1.0,1.0
politics,false,false,false,0.8362068965517241,0.8362068965517241
politics,false,false,false,0.9712643678160919,0.6537356321839081
politics,false,false,false,0.8706896551724138,0.6709770114942529
politics,false,false,false,0.9310344827586207,0.7758620689655172
politics,false,false,false,0.8419540229885057,0.7399425287356322
politics,false,false,false,0.9899425287356322,0.9899425287356322
politics,false,false,false,0.8922413793103449,0.8477011494252874
politics,false,false,false,0.9525862068965517,0.8232758620689655
politics,false,false,false,0.9152298850574713,0.9152298850574713
military,false,false,false,0.8160919540229885,0.47844827586206895
military,false,false,false,0.9655172413793104,0.9540229885057471
military,false,false,false,0.46839080459770116,0.4367816091954023
military,false,false,false,0.35344827586206895,0.27729885057471265
military,false,false,false,0.9195402298850575,0.9195402298850575
military,false,false,false,0.8620689655172413,0.7054597701149425
military,false,false,false,0.7772988505747126,0.46839080459770116
military,false,false,false,0.9353448275862069,0.735632183908046
military,false,false,false,0.985632183908046,0.8951149425287356
military,false,false,false,0.6853448275862069,0.5862068965517241
military,false,false,false,0.6867816091954023,0.6867816091954023
military,false,false,false,0.9051724137931034,0.9051724137931034
military,false,false,false,0.9181034482758621,0.41235632183908044
military,true,false,false,1.0,0.9396551724137931
military,false,false,false,0.8764367816091954,0.4956896551724138
military,false,false,false,0.875,0.6293103448275862
military,true,false,false,1.0,0.9554597701149425
military,false,false,false,0.8721264367816092,0.7456896551724138
military,false,false,false,0.6752873563218391,0.5804597701149425
military,false,false,false,0.5517241379310345,0.5330459770114943
military,true,true,false,1.0,1.0
military,false,false,false,0.8390804597701149,0.6005747126436781
military,false,false,false,0.6522988505747126,0.5474137931034483
military,false,false,false,0.9568965517241379,0.7902298850574713
military,false,false,false,0.9640804597701149,0.9640804597701149
military,true,true,false,1.0,1.0
military,false,false,false,0.9985632183908046,0.9985632183908046
military,false,false,false,0.7399425287356322,0.39511494252873564
military,false,false,false,0.9166666666666666,0.896551724137931
military,true,true,true,1.0,1.0
military,true,false,false,1.0,0.8189655172413793
military,true,false,false,1.0,0.7471264367816092
military,false,false,false,0.7701149425287356,0.3864942528735632
military,false,false,false,0.9956896551724138,0.9497126436781609
military,false,false,false,0.6537356321839081,0.5014367816091954
military,true,false,false,1.0,0.8764367816091954
military,false,false,false,0.7586206896551724,0.43103448275862066
military,false,false,false,0.9295977011494253,0.7816091954022989
military,false,false,false,0.7945402298850575,0.6997126436781609
military,false,false,false,0.8117816091954023,0.7787356321839081
military,false,false,false,0.6063218390804598,0.5862068965517241
military,false,false,false,0.8189655172413793,0.5833333333333334
military,false,false,false,0.8591954022988506,0.6206896551724138
military,true,true,false,1.0,1.0
military,false,false,false,0.5517241379310345,0.4640804597701149
military,false,false,false,0.8146551724137931,0.34339080459770116
military,false,false,false,0.6077586206896551,0.46695402298850575
military,false,false,false,0.8922413793103449,0.639367816091954
military,false,false,false,0.8620689655172413,0.6910919540229885
military,false,false,false,0.8175287356321839,0.7959770114942529
military,false,false,false,0.9094827586206896,0.7873563218390804
military,false,false,false,0.7586206896551724,0.4899425287356322
military,false,false,false,0.7658045977011494,0.6551724137931034
military,false,false,false,0.6307471264367817,0.6307471264367817
military,false,false,false,0.75,0.6681034482758621
military,true,false,true,1.0,0.9669540229885057
military,false,false,false,0.5100574712643678,0.5100574712643678
military,true,false,false,1.0,0.8735632183908046
military,false,false,true,0.8304597701149425,0.28160919540229884
military,false,false,false,0.40086206896551724,0.3735632183908046
military,false,false,false,0.9683908045977011,0.5603448275862069
military,false,false,false,0.9540229885057471,0.8318965517241379
military,false,false,false,0.7298850574712644,0.7298850574712644
military,true,true,false,1.0,1.0
military,false,false,false,0.9252873563218391,0.9252873563218391
military,false,false,false,0.8850574712643678,0.7543103448275862
military,false,false,false,0.9985632183908046,0.9985632183908046
military,false,false,false,0.9655172413793104,0.9425287356321839
military,false,false,false,0.9899425287356322,0.7471264367816092
military,false,false,false,0.7801724137931034,0.35919540229885055
military,false,false,false,0.7614942528735632,0.41235632183908044
military,false,false,false,0.8376436781609196,0.6264367816091954
military,false,false,false,0.9166666666666666,0.8951149425287356
military,true,false,false,1.0,0.9439655172413793
military,true,false,false,1.0,0.5718390804597702
military,false,false,false,0.9396551724137931,0.28304597701149425
military,false,false,false,0.7442528735632183,0.521551724137931
military,false,false,false,0.9698275862068966,0.8189655172413793
military,false,false,false,0.9971264367816092,0.9971264367816092
military,false,false,false,0.9022988505747126,0.5402298850574713
military,false,false,false,0.8936781609195402,0.8936781609195402
military,false,false,false,0.6695402298850575,0.6695402298850575
military,false,false,false,0.7614942528735632,0.7614942528735632
military,false,false,false,0.7183908045977011,0.7183908045977011
military,false,false,false,0.8002873563218391,0.625
military,false,false,false,0.9094827586206896,0.6867816091954023
military,false,false,false,0.8002873563218391,0.6048850574712644
military,false,false,false,0.9985632183908046,0.7744252873563219
military,true,true,false,1.0,1.0
military,false,false,false,0.7658045977011494,0.7658045977011494
military,false,false,false,0.6522988505747126,0.6522988505747126
military,true,false,false,1.0,0.8261494252873564
military,false,false,false,0.9956896551724138,0.9956896551724138
military,false,false,false,0.9683908045977011,0.6795977011494253
military,false,false,false,0.7787356321839081,0.5919540229885057
military,false,false,false,0.8994252873563219,0.8994252873563219
military,false,false,false,0.9439655172413793,0.6867816091954023
military,false,false,false,0.6451149425287356,0.31896551724137934
military,false,false,false,0.9425287356321839,0.8520114942528736
military,false,false,false,0.8117816091954023,0.8117816091954023
military,false,false,false,0.44971264367816094,0.3764367816091954
